transaction_id,date,product_id,product_name,category,brand,store_id,region,city,units_sold,revenue,promotion_flag,stock_level,stockout_flag
T03631,2025-01-30,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,77,1925,True,370,False
T03632,2025-01-27,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,32,800,False,138,False
T03633,2025-06-21,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,131,5240,False,361,False
T03634,2025-02-04,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,116,4060,False,160,False
T03635,2025-02-15,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,63,3780,False,208,False
T03636,2025-03-19,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,111,2220,False,331,False
T03637,2025-04-23,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,106,3710,False,10,True
T03638,2025-01-24,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,84,2940,True,312,False
T03639,2025-02-21,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,56,5040,False,142,False
T03640,2025-05-16,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,65,2275,True,340,False
T03641,2025-04-17,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,111,4440,False,231,False
T03642,2025-04-21,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,74,1850,False,89,False
T03643,2025-06-26,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,42,1470,False,201,False
T03644,2025-01-20,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,30,1200,False,314,False
T03645,2025-03-25,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,52,2080,False,42,False
T03646,2025-04-14,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,37,1480,False,361,False
T03647,2025-02-11,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,196,6860,True,195,False
T03648,2025-01-30,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,195,7800,True,321,False
T03649,2025-06-28,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,94,3290,False,369,False
T03650,2025-01-29,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,88,3080,True,387,False
T03651,2025-06-06,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,100,4000,False,241,False
T03652,2025-06-04,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,199,6965,True,27,False
T03653,2025-04-01,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,86,1720,False,143,False
T03654,2025-03-18,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,154,6160,False,348,False
T03655,2025-01-21,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,33,1155,False,74,False
T03656,2025-05-04,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,127,2540,False,164,False
T03657,2025-01-09,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,105,2625,False,69,False
T03658,2025-03-09,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,42,840,False,255,False
T03659,2025-05-08,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,116,6960,False,86,False
T03660,2025-05-22,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,99,2475,False,16,True
T03661,2025-04-17,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,178,10680,True,328,False
T03662,2025-03-26,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,63,1575,False,137,False
T03663,2025-04-11,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,122,7320,True,80,False
T03664,2025-02-10,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,102,4080,False,4,True
T03665,2025-05-02,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,59,1475,False,355,False
T03666,2025-06-16,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,68,2380,False,278,False
T03667,2025-06-27,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,57,1425,True,179,False
T03668,2025-01-02,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,81,2025,False,221,False
T03669,2025-06-23,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,348,31320,True,351,False
T03670,2025-05-10,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,73,4380,False,182,False
T03671,2025-06-27,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,191,7640,False,343,False
T03672,2025-01-19,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,34,680,True,2,True
T03673,2025-02-24,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,56,1400,True,19,True
T03674,2025-03-15,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,35,700,False,317,False
T03675,2025-06-15,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,146,8760,True,217,False
T03676,2025-05-25,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,41,820,True,152,False
T03677,2025-04-19,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,161,5635,False,385,False
T03678,2025-04-21,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,25,500,False,222,False
T03679,2025-06-25,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,61,1525,False,224,False
T03680,2025-02-25,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,57,5130,False,250,False
T03681,2025-01-08,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,107,9630,False,230,False
T03682,2025-02-07,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,137,5480,False,398,False
T03683,2025-05-03,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,53,1060,False,331,False
T03684,2025-01-12,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,71,2840,True,11,True
T03685,2025-01-29,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,36,1260,False,289,False
T03686,2025-02-28,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,141,4935,False,1,True
T03687,2025-04-14,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,78,7020,True,52,False
T03688,2025-03-01,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,93,3255,False,97,False
T03689,2025-01-18,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,139,5560,False,231,False
T03690,2025-01-18,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,34,2040,True,309,False
T03691,2025-04-11,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,159,3180,True,335,False
T03692,2025-04-19,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,38,760,False,259,False
T03693,2025-02-18,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,109,4360,False,86,False
T03694,2025-04-22,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,40,1600,False,94,False
T03695,2025-02-05,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,94,8460,False,83,False
T03696,2025-06-29,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,97,2425,False,7,True
T03697,2025-01-16,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,81,2025,False,157,False
T03698,2025-03-20,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,29,1740,False,323,False
T03699,2025-05-03,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,57,3420,False,10,True
T03700,2025-04-25,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,70,1750,False,251,False
T03701,2025-06-13,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,105,9450,False,84,False
T03702,2025-06-05,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,200,18000,True,230,False
T03703,2025-04-06,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,196,11760,True,65,False
T03704,2025-06-06,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,97,2425,False,77,False
T03705,2025-01-10,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,65,1300,False,377,False
T03706,2025-02-19,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,57,1140,False,248,False
T03707,2025-01-04,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,57,3420,False,279,False
T03708,2025-03-05,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,51,1275,False,242,False
T03709,2025-05-28,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,107,6420,False,99,False
T03710,2025-03-20,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,76,4560,True,237,False
T03711,2025-02-16,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,158,3950,True,204,False
T03712,2025-05-08,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,61,5490,False,59,False
T03713,2025-02-23,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,63,3780,False,270,False
T03714,2025-02-17,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,79,2765,False,254,False
T03715,2025-02-15,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,94,3760,True,49,False
T03716,2025-02-27,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,35,3150,True,222,False
T03717,2025-03-15,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,29,1160,False,28,False
T03718,2025-04-21,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,148,2960,True,281,False
T03719,2025-03-07,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,71,6390,False,301,False
T03720,2025-04-01,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,20,400,False,322,False
T03721,2025-02-12,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,111,2775,False,13,True
T03722,2025-06-03,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,58,2320,False,136,False
T03723,2025-05-01,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,86,5160,True,370,False
T03724,2025-01-08,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,55,1375,False,295,False
T03725,2025-03-02,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,100,9000,False,43,False
T03726,2025-04-02,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,255,10200,True,239,False
T03727,2025-01-01,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,197,11820,True,381,False
T03728,2025-02-07,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,103,2060,False,196,False
T03729,2025-04-16,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,46,920,False,209,False
T03730,2025-02-03,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,115,4600,False,126,False
T03731,2025-02-22,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,106,6360,False,75,False
T03732,2025-05-31,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,53,2120,False,62,False
T03733,2025-04-20,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,147,5880,False,275,False
T03734,2025-01-25,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,59,5310,False,170,False
T03735,2025-03-25,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,109,2725,False,42,False
T03736,2025-02-20,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,36,2160,False,312,False
T03737,2025-01-17,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,178,6230,True,276,False
T03738,2025-03-05,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,95,5700,False,396,False
T03739,2025-04-03,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,156,3900,True,222,False
T03740,2025-06-11,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,41,820,False,68,False
T03741,2025-02-22,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,58,5220,False,322,False
T03742,2025-03-12,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,33,660,False,275,False
T03743,2025-04-12,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,154,9240,True,354,False
T03744,2025-03-16,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,118,7080,False,146,False
T03745,2025-03-11,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,27,2430,False,146,False
T03746,2025-01-19,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,95,2375,False,26,False
T03747,2025-02-23,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,66,3960,False,245,False
T03748,2025-05-17,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,108,2160,False,398,False
T03749,2025-05-21,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,129,11610,False,219,False
T03750,2025-02-28,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,79,2765,False,339,False
T03751,2025-06-19,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,78,4680,False,225,False
T03752,2025-05-19,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,85,1700,False,130,False
T03753,2025-04-19,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,152,13680,False,179,False
T03754,2025-03-04,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,35,2100,True,23,True
T03755,2025-05-23,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,30,2700,False,339,False
T03756,2025-03-22,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,116,4060,False,360,False
T03757,2025-04-05,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,117,2925,False,326,False
T03758,2025-02-11,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,146,5110,False,62,False
T03759,2025-02-28,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,40,1000,False,149,False
T03760,2025-03-29,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,95,5700,False,168,False
T03761,2025-03-30,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,54,4860,False,329,False
T03762,2025-05-29,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,113,4520,True,172,False
T03763,2025-06-05,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,83,7470,False,313,False
T03764,2025-06-25,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,49,1715,False,106,False
T03765,2025-01-24,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,117,10530,False,309,False
T03766,2025-03-10,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,101,2020,False,335,False
T03767,2025-04-27,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,264,9240,True,336,False
T03768,2025-03-07,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,80,2000,False,109,False
T03769,2025-05-21,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,44,880,False,108,False
T03770,2025-04-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,116,2900,False,96,False
T03771,2025-02-12,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,103,4120,False,260,False
T03772,2025-06-27,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,36,900,False,357,False
T03773,2025-02-27,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,122,2440,False,285,False
T03774,2025-05-25,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,102,6120,False,116,False
T03775,2025-03-29,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,102,2040,False,33,False
T03776,2025-02-15,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,53,1855,False,223,False
T03777,2025-06-28,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,72,1440,False,207,False
T03778,2025-05-13,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,75,3000,False,276,False
T03779,2025-02-13,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,67,2345,False,247,False
T03780,2025-05-05,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,50,4500,False,338,False
T03781,2025-03-09,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,97,3395,False,299,False
T03782,2025-05-11,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,54,3240,False,110,False
T03783,2025-01-01,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,113,2825,False,58,False
T03784,2025-01-09,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,88,7920,False,380,False
T03785,2025-04-09,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,167,15030,True,141,False
T03786,2025-03-10,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,105,3675,True,61,False
T03787,2025-03-13,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,58,5220,False,115,False
T03788,2025-04-19,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,43,860,False,258,False
T03789,2025-04-12,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,127,11430,False,301,False
T03790,2025-03-31,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,29,1160,False,157,False
T03791,2025-06-29,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,77,2695,False,153,False
T03792,2025-04-15,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,165,9900,True,135,False
T03793,2025-06-04,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,99,8910,True,138,False
T03794,2025-03-31,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,63,2205,False,229,False
T03795,2025-03-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,126,3150,True,115,False
T03796,2025-05-24,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,129,5160,False,211,False
T03797,2025-06-25,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,61,2440,False,238,False
T03798,2025-06-29,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,47,2820,False,307,False
T03799,2025-04-03,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,105,3675,False,339,False
T03800,2025-06-25,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,91,3185,False,88,False
T03801,2025-01-21,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,26,520,False,216,False
T03802,2025-01-05,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,109,2725,False,190,False
T03803,2025-01-26,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,78,2730,False,129,False
T03804,2025-04-27,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,24,480,False,233,False
T03805,2025-03-03,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,49,1225,False,45,False
T03806,2025-06-23,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,56,1960,False,288,False
T03807,2025-04-28,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,98,1960,False,16,True
T03808,2025-02-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,22,550,False,70,False
T03809,2025-06-20,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,99,5940,False,342,False
T03810,2025-06-01,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,178,7120,False,259,False
T03811,2025-01-11,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,47,4230,False,118,False
T03812,2025-06-14,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,99,2475,False,312,False
T03813,2025-04-19,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,147,13230,False,391,False
T03814,2025-06-21,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,117,4680,False,339,False
T03815,2025-04-07,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,42,3780,False,362,False
T03816,2025-04-11,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,97,5820,False,311,False
T03817,2025-02-11,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,46,1150,False,216,False
T03818,2025-04-11,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,104,2600,False,219,False
T03819,2025-05-12,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,142,12780,True,299,False
T03820,2025-06-01,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,43,860,False,368,False
T03821,2025-04-09,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,94,3760,False,325,False
T03822,2025-05-14,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,58,1450,True,316,False
T03823,2025-03-24,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,110,2750,False,209,False
T03824,2025-02-04,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,53,1855,False,239,False
T03825,2025-04-14,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,111,6660,False,183,False
T03826,2025-05-12,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,254,8890,True,303,False
T03827,2025-01-21,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,42,1680,False,242,False
T03828,2025-04-05,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,82,2050,False,129,False
T03829,2025-02-23,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,107,3745,False,344,False
T03830,2025-05-14,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,73,1825,False,127,False
T03831,2025-02-15,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,115,2875,False,243,False
T03832,2025-06-26,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,191,17190,False,309,False
T03833,2025-02-04,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,190,3800,True,239,False
T03834,2025-02-06,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,96,3360,False,377,False
T03835,2025-04-28,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,110,6600,True,81,False
T03836,2025-01-13,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,89,5340,False,131,False
T03837,2025-02-27,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,78,4680,False,114,False
T03838,2025-01-01,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,25,1000,False,94,False
T03839,2025-06-28,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,29,2610,False,319,False
T03840,2025-06-21,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,161,14490,False,165,False
T03841,2025-05-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,74,1850,False,199,False
T03842,2025-02-06,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,145,13050,False,248,False
T03843,2025-06-27,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,189,17010,False,80,False
T03844,2025-04-08,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,105,9450,False,352,False
T03845,2025-01-20,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,60,1500,False,339,False
T03846,2025-05-05,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,86,5160,False,171,False
T03847,2025-06-22,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,38,760,False,82,False
T03848,2025-05-07,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,81,2025,True,222,False
T03849,2025-03-24,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,57,1140,False,196,False
T03850,2025-03-17,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,76,1520,False,170,False
T03851,2025-01-12,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,33,825,False,312,False
T03852,2025-01-18,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,95,3800,False,262,False
T03853,2025-03-02,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,58,3480,False,215,False
T03854,2025-03-27,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,130,11700,False,169,False
T03855,2025-06-21,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,39,780,True,82,False
T03856,2025-03-29,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,79,1975,True,246,False
T03857,2025-06-29,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,72,4320,False,372,False
T03858,2025-05-05,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,162,14580,False,183,False
T03859,2025-05-13,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,90,5400,True,386,False
T03860,2025-02-05,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,105,2100,False,30,False
T03861,2025-04-27,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,55,2200,True,215,False
T03862,2025-05-31,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,31,775,False,240,False
T03863,2025-05-11,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,88,3080,False,170,False
T03864,2025-03-03,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,91,2275,True,354,False
T03865,2025-01-11,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,20,500,False,236,False
T03866,2025-04-14,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,80,2000,False,310,False
T03867,2025-04-05,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,248,9920,True,251,False
T03868,2025-01-29,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,57,1425,False,228,False
T03869,2025-03-20,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,97,3395,False,73,False
T03870,2025-06-16,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,105,2625,False,255,False
T03871,2025-06-11,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,155,3100,True,213,False
T03872,2025-03-20,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,42,3780,False,362,False
T03873,2025-01-15,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,75,1500,False,301,False
T03874,2025-05-09,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,86,5160,True,256,False
T03875,2025-03-14,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,86,1720,True,270,False
T03876,2025-03-18,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,87,7830,False,295,False
T03877,2025-06-25,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,166,5810,True,163,False
T03878,2025-05-10,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,185,6475,False,359,False
T03879,2025-03-05,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,145,13050,False,314,False
T03880,2025-02-26,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,43,3870,False,278,False
T03881,2025-01-10,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,33,660,True,395,False
T03882,2025-01-16,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,46,1150,False,296,False
T03883,2025-04-28,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,50,1000,False,292,False
T03884,2025-04-13,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,165,14850,False,86,False
T03885,2025-05-26,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,44,880,True,105,False
T03886,2025-05-07,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,68,1700,False,322,False
T03887,2025-01-24,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,24,600,False,326,False
